RentID,RentDate,StaffID,LibrarianID,Payment
2287,2009-05-21,82,549,Cash
2288,2020-03-22,43,518,Credit
2289,2012-07-14,33,374,Cash
2290,2002-12-02,90,707,Credit
2291,2007-02-22,16,1647,Credit
2292,2007-02-24,79,1930,Credit
2293,1998-04-04,36,773,Debit
2294,2013-02-22,82,1962,Credit
2295,2012-10-05,49,1781,Cash
2296,2015-08-02,10,448,Credit
2297,2018-11-14,17,899,Emoney
2298,2001-07-22,125,1312,Credit
2299,2006-08-25,188,1576,Debit
2300,2003-04-03,169,136,Emoney
2301,2013-08-10,77,1950,Emoney
2302,2009-10-06,108,801,Debit
2303,2009-08-09,140,1772,Cash
2304,1995-05-16,200,1995,Cash
2305,2011-04-15,97,1810,Credit
2306,2002-04-17,128,1149,Credit
2307,2011-03-21,11,452,Debit
2308,2001-11-24,184,1720,Emoney
2309,2008-12-13,54,1910,Credit
2310,1995-12-16,138,1530,Cash
2311,2006-08-16,67,1447,Debit
2312,2010-06-08,61,1023,Emoney
2313,1999-12-04,188,1686,Credit
2314,2014-12-03,130,1181,Emoney
2315,1995-01-31,144,583,Debit
2316,2006-04-10,102,1462,Credit
2317,2006-05-21,157,558,Debit
2318,2019-09-25,111,81,Debit
2319,2001-04-14,124,417,Cash
2320,2009-01-30,179,229,Cash
2321,1998-04-26,23,1705,Credit
2322,2002-05-04,71,1616,Cash
2323,2011-08-11,77,505,Cash
2324,2017-12-19,18,1936,Cash
2325,2004-09-22,158,1295,Debit
2326,2000-06-24,20,1701,Emoney
2327,2005-07-29,3,1469,Debit
2328,2011-01-15,114,521,Debit
2329,2012-06-22,11,1547,Cash
2330,2012-05-28,156,1535,Credit
2331,2007-01-21,140,1268,Credit
2332,2006-10-17,35,597,Cash
2333,1996-06-16,176,1659,Credit
2334,2005-11-21,170,364,Emoney
2335,1998-05-19,64,613,Cash
2336,2015-11-02,111,291,Debit
2337,1995-12-26,12,1869,Credit
2338,2013-07-13,33,1451,Credit
2339,1997-07-21,29,1381,Cash
2340,2000-07-22,58,1619,Emoney
2341,2014-04-05,173,238,Credit
2342,2016-07-26,107,163,Emoney
2343,2001-12-28,43,1837,Credit
2344,1997-01-08,73,1326,Cash
2345,2020-12-22,38,704,Debit
2346,2020-11-14,16,1729,Emoney
2347,2015-05-05,138,1346,Debit
2348,2001-04-16,112,182,Credit
2349,2016-02-05,69,376,Emoney
2350,1995-02-20,122,148,Cash
2351,2006-06-27,6,218,Credit
2352,2009-09-30,142,227,Credit
2353,2005-01-10,78,1347,Cash
2354,2002-06-16,41,420,Cash
2355,2001-02-21,8,811,Credit
2356,2018-09-17,132,59,Credit
2357,1995-06-21,34,1931,Credit
2358,2000-06-19,196,183,Debit
2359,1996-12-05,73,200,Cash
2360,2020-09-29,14,661,Cash
2361,2008-06-03,40,536,Credit
2362,2009-04-11,141,1279,Emoney
2363,2006-04-30,198,891,Emoney
2364,2008-06-29,168,1809,Emoney
2365,2007-06-14,56,1841,Emoney
2366,2002-08-04,157,862,Cash
2367,2014-04-09,42,507,Debit
2368,2020-10-31,92,204,Credit
2369,2008-09-22,151,598,Emoney
2370,2015-07-17,117,343,Credit
2371,1995-01-14,14,9,Emoney
2372,2016-03-31,147,193,Debit
2373,2001-04-25,98,1515,Credit
2374,2020-02-25,23,1142,Credit
2375,2000-07-08,41,616,Credit
2376,1996-11-14,159,293,Emoney
2377,2001-12-18,35,95,Emoney
2378,1997-08-10,9,210,Cash
2379,2015-08-12,134,652,Cash
2380,2017-08-25,22,876,Debit
2381,2017-12-13,112,1852,Cash
2382,2015-05-26,96,1486,Cash
2383,1996-10-29,32,404,Credit
2384,2007-02-11,95,1380,Credit
2385,1995-08-10,37,1712,Cash
2386,2011-12-06,195,308,Credit
2387,2010-12-30,140,1183,Emoney
2388,2018-11-29,200,495,Credit
2389,2007-06-16,67,977,Emoney
2390,2020-06-16,44,1274,Credit
2391,2007-01-08,76,1524,Emoney
2392,1997-11-14,47,1825,Emoney
2393,2015-01-06,48,249,Emoney
2394,2003-06-13,132,1745,Emoney
2395,2000-03-21,64,1362,Emoney
2396,1995-11-15,119,1637,Credit
2397,2004-09-01,118,785,Emoney
2398,2008-08-31,183,954,Debit
2399,2015-01-26,40,871,Credit
2400,1995-09-23,33,1830,Cash
2401,2007-10-27,71,1730,Debit
2402,2018-12-26,184,1349,Debit
2403,2011-10-01,137,287,Credit
2404,2019-10-06,130,688,Credit
2405,1996-09-21,97,1850,Credit
2406,2003-07-15,15,1640,Emoney
2407,1997-04-11,101,924,Debit
2408,1995-09-13,173,1049,Credit
2409,2012-03-04,140,371,Emoney
2410,2007-11-23,8,979,Emoney
2411,2014-06-20,123,1282,Debit
2412,2001-11-04,104,81,Credit
2413,2014-07-17,36,521,Credit
2414,1999-03-30,33,47,Debit
2415,1997-10-19,45,696,Cash
2416,1997-11-05,88,1639,Cash
2417,2010-02-26,70,127,Cash
2418,2004-05-03,119,589,Emoney
2419,1999-01-06,77,1420,Emoney
2420,2009-12-24,121,856,Debit
2421,1999-08-12,129,135,Debit
2422,1997-03-16,100,1193,Cash
2423,2019-09-12,188,352,Debit
2424,2017-01-10,189,58,Credit
2425,2000-12-14,116,352,Cash
2426,1997-02-01,51,1107,Cash
2427,2001-05-10,41,674,Credit
2428,1999-03-04,2,566,Emoney
2429,2005-08-03,10,875,Emoney
2430,2014-07-27,135,1434,Credit
2431,2007-11-05,58,263,Cash
2432,1998-11-27,154,1817,Debit
2433,2020-11-02,184,227,Emoney
2434,2019-12-26,199,144,Credit
2435,2006-06-03,140,1637,Cash
2436,2007-07-04,116,144,Emoney
2437,2003-07-21,58,1609,Emoney
2438,2006-09-29,172,1932,Credit
2439,2001-09-03,85,830,Emoney
2440,2013-08-28,32,470,Cash
2441,2017-03-03,141,1622,Credit
2442,2015-01-24,161,855,Cash
2443,2008-11-10,1,605,Credit
2444,2007-01-03,120,1229,Emoney
2445,2010-07-28,154,851,Emoney
2446,2003-08-14,8,168,Cash
2447,2014-09-22,48,439,Cash
2448,2018-01-23,42,1230,Credit
2449,2012-08-20,88,1293,Emoney
2450,2009-07-29,33,1102,Emoney
2451,2012-07-19,36,837,Emoney
2452,2016-05-23,194,1677,Debit
2453,2014-01-11,190,1767,Debit
2454,2014-03-15,45,655,Cash
2455,2008-06-19,33,1621,Emoney
2456,2015-11-16,33,850,Debit
2457,2006-12-29,60,1563,Cash
2458,1995-03-11,20,1890,Debit
2459,1998-09-10,48,1705,Emoney
2460,2007-10-05,28,1887,Credit
2461,2012-03-29,99,637,Emoney
2462,2014-06-28,33,52,Debit
2463,1996-07-26,117,1000,Debit
2464,2000-02-20,165,1891,Cash
2465,2008-09-28,72,1355,Emoney
2466,2002-07-08,109,1877,Credit
2467,2006-04-10,39,875,Emoney
2468,2010-02-15,24,613,Credit
2469,1999-06-20,67,915,Cash
2470,2014-09-11,126,1453,Cash
2471,2014-12-10,148,306,Credit
2472,2012-02-03,137,491,Debit
2473,2017-01-15,1,921,Credit
2474,2011-05-02,100,508,Debit
2475,2011-07-22,7,1418,Credit
2476,2013-03-06,97,1198,Cash
2477,2007-02-19,34,1361,Credit
2478,1997-06-15,137,784,Credit
2479,1999-05-12,115,347,Debit
2480,2009-10-06,177,1338,Cash
2481,2008-09-09,151,1786,Debit
2482,2017-08-04,58,75,Emoney
2483,2004-05-04,194,292,Debit
2484,2009-04-09,163,1194,Cash
2485,1997-08-04,55,510,Debit
2486,2006-08-21,153,1332,Credit
2487,2000-09-07,131,782,Credit
2488,2017-05-16,139,1129,Credit
2489,2002-12-26,140,718,Cash
2490,2001-03-30,16,847,Credit
2491,2005-02-18,145,21,Credit
2492,2010-08-21,184,1012,Cash
2493,2007-04-20,141,1022,Debit
2494,2007-06-23,65,621,Cash
2495,2020-11-05,142,1546,Cash
2496,2008-04-10,1,209,Debit
2497,2005-07-31,36,1713,Debit
2498,2010-11-20,55,1495,Debit
2499,2004-05-19,59,1299,Debit
2500,2013-07-19,66,1392,Credit
2501,1995-07-13,83,15,Credit
2502,2003-01-02,194,1447,Debit
2503,2003-08-13,130,1444,Debit
2504,2020-12-10,80,1099,Cash
2505,2014-05-25,129,1420,Emoney
2506,2020-02-04,73,1346,Emoney
2507,2003-11-12,127,1712,Debit
2508,2002-09-21,77,392,Debit
2509,1999-03-02,73,536,Debit
2510,2000-11-06,167,512,Credit
2511,2003-05-19,126,411,Cash
2512,1995-12-30,116,791,Emoney
2513,2011-07-07,84,1106,Credit
2514,1999-04-01,157,1451,Emoney
2515,2011-01-09,85,58,Credit
2516,2016-03-06,118,615,Debit
2517,2000-04-11,120,1667,Cash
2518,1998-08-08,57,1466,Cash
2519,2018-11-09,116,1535,Cash
2520,2018-08-24,11,1650,Debit
2521,2007-06-16,127,557,Debit
2522,2001-05-07,187,1015,Cash
2523,2002-02-20,5,496,Cash
2524,2009-08-03,5,1670,Emoney
2525,2018-06-04,157,395,Emoney
2526,1999-01-06,19,1383,Credit
2527,2012-05-26,149,461,Emoney
2528,2010-12-21,185,767,Debit
2529,2007-03-07,144,1219,Cash
2530,2010-02-02,81,963,Credit
2531,2016-01-31,113,195,Debit
2532,2011-12-08,9,1269,Cash
2533,2008-07-05,42,1591,Debit
2534,2006-06-13,33,1475,Emoney
2535,2006-05-06,24,1636,Credit
2536,1995-10-30,176,1381,Debit
2537,2012-09-05,62,430,Debit
2538,2016-07-22,154,926,Emoney
2539,1996-07-24,115,255,Debit
2540,2005-03-07,168,1216,Debit
2541,2014-12-17,151,1024,Credit
2542,2004-03-23,2,1311,Emoney
2543,2019-05-29,200,370,Credit
2544,1996-10-02,102,1384,Emoney
2545,2020-05-15,135,965,Cash
2546,2016-11-05,191,1429,Emoney
2547,2006-04-23,73,818,Debit
2548,2010-12-27,119,1313,Credit
2549,2006-02-16,62,1924,Emoney
2550,2010-08-04,66,296,Emoney
2551,2016-05-21,19,1799,Debit
2552,2012-04-01,50,1269,Cash
2553,2012-11-11,135,1897,Debit
2554,2013-11-24,129,75,Debit
2555,2019-11-08,61,757,Cash
2556,2019-05-27,84,1027,Credit
2557,2003-01-21,130,1024,Cash
2558,2002-01-14,107,1132,Emoney
2559,2004-04-11,86,1650,Debit
2560,1999-05-25,49,1226,Debit
2561,2012-02-13,126,1771,Cash
2562,1998-06-30,47,793,Emoney
2563,2003-07-24,62,1126,Credit
2564,2016-05-28,133,223,Cash
2565,2006-06-23,72,1360,Cash
2566,2016-05-24,14,252,Debit
2567,2008-09-01,70,1205,Cash
2568,2000-01-29,134,421,Cash
2569,2011-07-26,92,1119,Cash
2570,1997-08-22,111,1030,Debit
2571,1999-04-30,45,1311,Credit
2572,2019-12-28,171,1378,Debit
2573,2009-01-06,196,1774,Emoney
2574,2008-06-28,112,1387,Credit
2575,2003-06-07,48,508,Cash
2576,2000-11-30,175,1424,Debit
2577,1997-04-08,33,771,Cash
2578,1997-09-05,199,1938,Debit
2579,2003-01-13,181,1225,Cash
2580,2006-06-23,86,556,Credit
2581,2017-06-28,194,170,Credit
2582,2008-09-12,78,1347,Credit
2583,2003-09-06,182,1816,Debit
2584,1999-07-21,48,482,Debit
2585,2002-04-28,114,1800,Cash
2586,2004-04-16,7,1992,Debit
2587,2018-07-30,200,1115,Credit
2588,1995-06-22,42,847,Cash
2589,2010-03-16,146,1642,Credit
2590,2000-12-30,109,114,Credit
2591,2008-08-30,118,475,Cash
2592,1998-02-20,191,1410,Credit
2593,2018-12-03,114,1836,Cash
2594,1999-09-09,159,31,Cash
2595,2004-07-19,149,446,Credit
2596,1999-01-26,69,851,Credit
2597,1997-07-10,27,1670,Credit
2598,1997-08-12,143,372,Cash
2599,2000-06-28,125,205,Credit
2600,2000-12-18,44,994,Emoney
2601,2017-07-18,151,756,Emoney
2602,2019-04-15,100,211,Cash
2603,1997-04-04,104,514,Cash
2604,2000-06-25,126,220,Credit
2605,1996-09-23,86,1481,Cash
2606,1997-10-28,78,1262,Emoney
2607,2009-05-26,17,340,Cash
2608,2017-10-20,172,1769,Debit
2609,1995-06-02,47,1688,Credit
2610,2004-01-04,100,1166,Emoney
2611,2019-09-22,35,1884,Credit
2612,2012-10-13,78,347,Credit
2613,2015-03-29,192,755,Emoney
2614,2008-04-12,191,1509,Emoney
2615,2000-04-29,77,691,Emoney
2616,2016-12-06,104,792,Emoney
2617,2016-12-17,92,1823,Emoney
2618,2014-03-09,113,1668,Emoney
2619,2008-10-07,63,1450,Emoney
2620,1996-08-13,77,346,Cash
2621,2015-06-06,151,1991,Credit
2622,2003-11-03,53,1127,Credit
2623,2000-01-28,12,1552,Cash
2624,2001-09-21,48,121,Credit
2625,2015-01-08,154,956,Credit
2626,2019-04-22,8,61,Credit
2627,2015-09-28,35,180,Emoney
2628,2005-06-17,48,826,Credit
2629,1998-12-26,191,255,Cash
2630,1995-07-13,68,589,Emoney
2631,2017-07-20,125,885,Cash
2632,2013-02-10,25,777,Credit
2633,2013-06-15,150,1528,Credit
2634,2016-01-09,43,9,Emoney
2635,2013-04-10,29,106,Cash
2636,1997-05-05,115,1634,Cash
2637,2002-03-30,86,1606,Emoney
2638,2010-10-30,18,788,Emoney
2639,1995-11-12,113,749,Credit
2640,1997-10-30,160,177,Emoney
2641,1997-04-07,141,1922,Cash
2642,2009-11-14,120,1636,Cash
2643,2017-09-12,114,1252,Debit
2644,2009-08-31,157,799,Cash
2645,2004-06-23,162,363,Debit
2646,2008-06-23,84,378,Debit
2647,1995-11-11,82,1823,Credit
2648,2000-10-16,17,969,Cash
2649,2020-01-12,187,263,Cash
2650,2004-12-24,68,555,Emoney
2651,2007-02-04,119,1457,Emoney
2652,2001-02-17,45,1109,Cash
2653,2018-08-01,98,660,Credit
2654,2012-03-06,171,1292,Credit
2655,2011-07-18,153,203,Credit
2656,2006-02-03,156,1357,Credit
2657,2002-12-02,125,49,Cash
2658,1998-03-05,146,1079,Credit
2659,2018-07-15,171,702,Emoney
2660,2012-06-10,123,467,Credit
2661,2018-12-18,127,1469,Emoney
2662,2005-02-24,134,1333,Emoney
2663,2008-02-07,109,382,Credit
2664,2011-07-28,138,1310,Credit
2665,2009-11-27,169,1287,Debit
2666,2017-04-04,145,975,Cash
2667,2020-01-05,55,1732,Credit
2668,2015-05-29,66,408,Debit
2669,2009-09-20,189,1625,Debit
2670,2010-11-23,95,329,Debit
2671,2013-08-07,49,959,Cash
2672,1998-10-03,63,1282,Debit
2673,2016-03-19,12,976,Debit
2674,2003-11-29,9,811,Emoney
2675,2001-11-30,60,375,Credit
2676,2005-11-27,77,1501,Debit
2677,2018-05-07,151,1836,Cash
2678,2003-08-25,42,304,Credit
2679,2005-09-04,142,634,Emoney
2680,2005-12-29,152,464,Debit
2681,2006-04-05,169,797,Cash
2682,2006-07-30,70,1290,Emoney
2683,2007-10-17,116,267,Cash
2684,1999-01-31,169,1003,Credit
2685,2013-11-02,34,73,Emoney
2686,1997-12-01,108,1325,Credit
2687,2011-06-09,47,729,Emoney
2688,2009-08-28,148,512,Cash
2689,2014-10-02,66,446,Emoney
2690,1999-10-27,193,807,Emoney
2691,2003-05-16,170,1253,Credit
2692,2007-03-17,148,1723,Emoney
2693,2003-06-30,92,161,Debit
2694,1996-04-15,104,228,Credit
2695,2019-08-03,182,552,Cash
2696,2014-12-27,150,1946,Cash
2697,2016-04-12,58,878,Credit
2698,2017-10-13,10,279,Credit
2699,2018-06-25,2,1721,Credit
2700,2016-06-20,172,1406,Credit
2701,2013-09-13,41,830,Emoney
2702,2016-01-16,69,1878,Emoney
2703,2010-07-31,180,72,Emoney
2704,2009-11-20,97,620,Debit
2705,2020-07-20,18,1262,Debit
2706,2009-10-25,25,848,Credit
2707,2020-09-02,65,1995,Credit
2708,2017-05-09,60,1637,Cash
2709,2015-04-23,63,1041,Emoney
2710,2006-11-28,153,1628,Debit
2711,2001-04-18,26,1716,Debit
2712,2020-01-18,56,1574,Credit
2713,1995-01-07,148,601,Credit
2714,2013-12-06,159,1378,Emoney
2715,2017-09-10,181,203,Credit
2716,2004-11-30,88,1560,Debit
2717,2009-08-29,144,1412,Debit
2718,2004-11-06,36,775,Cash
2719,2012-01-12,150,349,Debit
2720,2008-04-06,200,1731,Cash
2721,2001-01-14,166,1569,Emoney
2722,1998-06-02,119,1012,Credit
2723,2018-02-04,51,118,Cash
2724,2007-04-21,140,1769,Debit
2725,2004-09-10,74,732,Credit
2726,1995-02-01,136,370,Emoney
2727,2008-07-27,161,525,Debit
2728,1995-07-16,129,1287,Cash
2729,1999-01-10,28,930,Debit
2730,2012-03-20,39,1720,Cash
2731,2008-10-28,138,1844,Debit
2732,1999-06-18,19,885,Cash
2733,2011-11-10,59,974,Emoney
2734,2010-03-10,113,237,Emoney
2735,2000-09-03,197,1768,Cash
2736,2018-07-04,99,1143,Cash
2737,1997-09-02,13,578,Debit
2738,1995-03-21,50,1527,Debit
2739,2000-07-24,87,159,Cash
2740,2015-11-20,1,1296,Cash
2741,2016-12-20,160,1347,Cash
2742,2002-04-25,35,488,Cash
2743,2017-10-04,157,878,Cash
2744,2002-02-08,100,1362,Credit
2745,2011-06-26,3,379,Emoney
2746,2020-11-15,68,162,Cash
2747,2005-01-25,44,1467,Credit
2748,2020-04-14,8,1484,Credit
2749,2016-08-14,55,464,Cash
2750,2016-02-22,99,1604,Emoney
2751,2015-08-09,7,1553,Emoney
2752,1996-05-26,83,469,Debit
2753,2002-04-24,30,923,Credit
2754,1999-03-09,120,1049,Credit
2755,2007-05-30,65,1116,Emoney
2756,2017-02-10,136,368,Credit
2757,2010-07-14,143,1528,Emoney
2758,2003-11-21,36,1146,Cash
2759,1998-12-31,96,1491,Debit
2760,2013-02-15,136,1116,Emoney
2761,2013-05-30,37,703,Emoney
2762,2009-01-25,96,878,Emoney
2763,2007-03-15,129,204,Cash
2764,2019-12-08,144,1681,Cash
2765,2000-06-20,52,993,Cash
2766,2003-05-09,90,533,Cash
2767,1997-12-25,45,537,Cash
2768,2012-03-02,106,214,Cash
2769,2018-05-12,56,1841,Emoney
2770,2018-08-18,14,635,Cash
2771,2007-04-08,137,1108,Debit
2772,2004-10-26,148,1058,Cash
2773,2008-03-24,64,1550,Cash
2774,2015-01-07,120,444,Emoney
2775,2004-04-12,145,119,Credit
2776,1997-08-24,169,1089,Emoney
2777,2005-01-23,77,1122,Credit
2778,2000-04-02,84,379,Emoney
2779,2006-08-12,188,1280,Debit
2780,2004-01-23,105,1875,Debit
2781,1998-07-29,24,1802,Credit
2782,2016-08-16,197,1677,Emoney
2783,2017-01-29,56,46,Debit
2784,1996-12-05,152,1128,Cash
2785,2015-11-05,174,1903,Emoney
2786,2006-10-18,41,1696,Debit
2787,2018-07-09,200,991,Emoney
2788,2007-10-30,9,1166,Credit
2789,2000-07-31,169,74,Debit
2790,2012-04-20,128,1254,Cash
2791,1996-04-01,94,1063,Credit
2792,2005-10-02,46,285,Debit
2793,2011-07-11,173,163,Cash
2794,2003-10-15,80,593,Cash
2795,2019-04-30,97,9,Credit
2796,2004-10-20,9,1353,Credit
2797,2012-06-25,49,531,Cash
2798,2009-05-08,49,478,Emoney
2799,2013-08-09,35,1823,Credit
2800,2007-05-17,79,130,Credit
2801,2012-12-09,36,1295,Debit
2802,2015-04-27,33,1227,Credit
2803,2004-07-26,134,756,Debit
2804,2006-12-22,148,758,Emoney
2805,2013-12-01,189,878,Cash
2806,1996-02-18,152,1439,Cash
2807,2004-09-13,46,428,Credit
2808,2012-11-16,180,224,Credit
2809,1998-07-05,68,1793,Debit
2810,2016-02-22,39,1988,Debit
2811,2003-05-15,130,114,Emoney
2812,2020-07-04,135,448,Cash
2813,2004-05-06,193,1801,Debit
2814,2019-05-22,15,2,Cash
2815,2000-12-14,105,1253,Credit
2816,2006-04-06,59,496,Debit
2817,2005-11-21,65,1202,Debit
2818,2001-02-23,141,609,Credit
2819,2002-01-04,32,1131,Credit
2820,1996-01-08,39,1315,Cash
2821,2018-01-23,96,1253,Cash
2822,1997-02-25,109,1974,Emoney
2823,2018-05-01,36,645,Credit
2824,2007-05-24,24,1188,Credit
2825,1998-02-25,200,1104,Debit
2826,1996-11-28,22,1146,Debit
2827,2012-10-12,150,334,Cash
2828,1996-06-17,114,1491,Credit
2829,2000-12-09,42,100,Debit
2830,2019-02-13,146,572,Debit
2831,1998-01-04,14,879,Cash
2832,2006-07-22,33,1590,Debit
2833,2020-02-12,87,63,Cash
2834,2004-08-22,62,1413,Debit
2835,2015-05-19,135,254,Emoney
2836,1996-09-06,44,312,Cash
2837,1999-12-21,162,1088,Debit
2838,2004-07-04,7,598,Emoney
2839,2008-06-21,66,115,Emoney
2840,2018-04-14,106,696,Emoney
2841,2011-04-09,128,718,Debit
2842,2007-03-07,181,1895,Cash
2843,2020-08-12,134,1012,Emoney
2844,1998-07-17,150,400,Debit
2845,2003-07-12,158,350,Debit
2846,1996-06-08,144,1573,Debit
2847,2010-03-29,100,234,Debit
2848,2002-12-28,146,1252,Credit
2849,2016-06-26,85,1547,Credit
2850,2007-09-02,122,195,Cash
2851,1995-08-05,4,1909,Cash
2852,2009-10-23,161,166,Debit
2853,2020-04-12,149,1967,Emoney
2854,2007-12-17,174,149,Credit
2855,1997-09-07,175,1173,Emoney
2856,2006-12-26,179,558,Credit
2857,2005-12-17,127,1484,Emoney
2858,2012-07-18,188,486,Cash
2859,2014-08-02,105,1192,Emoney
2860,2002-06-12,106,1750,Emoney
2861,2012-01-31,65,704,Credit
2862,2011-01-09,90,225,Cash
2863,2005-08-10,27,1197,Emoney
2864,2003-02-19,174,1640,Emoney
2865,2002-12-21,63,778,Cash
2866,1997-10-31,140,1981,Emoney
2867,2013-10-01,91,1694,Credit
2868,1995-07-18,70,1682,Debit
2869,2016-09-26,164,898,Cash
2870,2007-05-30,54,1688,Credit
2871,2003-05-03,20,1759,Cash
2872,2012-08-31,80,1364,Debit
2873,2014-03-21,106,1563,Debit
2874,2016-11-07,196,1190,Emoney
2875,2020-12-07,36,1848,Cash
2876,1998-11-19,43,1184,Cash
2877,2002-09-24,97,1574,Debit
2878,2017-03-16,17,416,Emoney
2879,2012-08-14,53,1006,Credit
2880,2016-05-15,153,255,Credit
2881,2012-08-07,86,21,Debit
2882,2011-07-30,74,228,Debit
2883,1995-11-11,97,311,Debit
2884,2008-12-15,153,1492,Emoney
2885,2008-05-03,106,1039,Credit
2886,2002-04-17,3,1099,Emoney
2887,2014-05-24,141,1620,Credit
2888,2007-03-12,151,724,Debit
2889,2002-12-12,62,1342,Cash
2890,1998-08-17,31,411,Cash
2891,2016-12-24,182,381,Emoney
2892,2013-06-06,163,1910,Debit
2893,2003-02-02,81,1446,Debit
2894,2001-03-24,16,1435,Debit
2895,2007-10-10,4,551,Debit
2896,1997-09-13,81,1880,Debit
2897,1999-12-05,96,1388,Debit
2898,2012-07-07,101,1308,Debit
2899,2009-06-18,49,1136,Emoney
2900,2013-01-25,74,1252,Cash
2901,2005-10-03,148,1257,Cash
2902,2017-12-04,183,1333,Debit
2903,2008-03-14,71,1432,Emoney
2904,2007-02-16,93,1504,Credit
2905,2001-07-19,36,924,Debit
2906,2013-07-15,187,1321,Credit
2907,1998-04-12,20,966,Debit
2908,1999-08-04,54,531,Emoney
2909,2007-04-08,28,1097,Cash
2910,2015-04-27,107,168,Emoney
2911,2020-06-29,166,1617,Cash
2912,2000-07-13,100,1818,Cash
2913,2016-12-11,135,967,Cash
2914,2008-04-12,153,1358,Credit
2915,2016-12-28,110,342,Debit
2916,2016-09-09,177,1650,Emoney
2917,2006-08-25,84,1910,Cash
2918,2006-07-13,30,1601,Debit
2919,2005-02-06,200,1922,Cash
2920,2015-02-27,198,1931,Debit
2921,1999-06-16,98,491,Debit
2922,2014-07-26,197,333,Emoney
2923,2014-01-27,8,1098,Credit
2924,2000-10-17,179,1677,Emoney
2925,2012-07-21,138,1759,Emoney
2926,2012-05-23,185,814,Credit
2927,2015-10-10,159,1979,Credit
2928,2008-10-30,192,1802,Debit
2929,2012-07-18,26,1809,Credit
2930,1998-11-01,71,1494,Debit
2931,2007-04-12,170,1735,Credit
2932,2010-12-02,67,576,Emoney
2933,2010-09-17,142,1543,Debit
2934,1996-12-23,99,1071,Cash
2935,2011-01-23,167,118,Debit
2936,2013-09-12,88,288,Credit
2937,1996-07-09,188,1698,Credit
2938,1995-03-14,42,404,Debit
2939,2016-03-29,144,448,Debit
2940,2002-01-29,61,703,Credit
2941,2016-03-04,130,1955,Cash
2942,2007-01-18,10,1527,Credit
2943,1997-01-20,91,772,Emoney
2944,2009-06-26,121,618,Credit
2945,1998-05-15,1,822,Credit
2946,2018-08-06,120,895,Cash
2947,2000-03-14,116,1376,Cash
2948,2001-09-05,2,785,Debit
2949,2015-06-07,190,500,Cash
2950,2017-12-09,28,703,Cash
2951,1999-08-26,156,1771,Emoney
2952,1997-06-26,149,1619,Emoney
2953,2000-09-23,62,1113,Emoney
2954,2019-09-21,145,895,Credit
2955,1996-12-06,141,383,Emoney
2956,2007-04-09,147,1805,Emoney
2957,2020-11-11,147,166,Credit
2958,2000-09-06,32,1635,Emoney
2959,2002-06-19,40,1397,Credit
2960,2006-06-02,104,449,Credit
2961,2001-07-19,6,1265,Emoney
2962,2011-10-09,175,1560,Debit
2963,1996-01-12,115,599,Cash
2964,2009-12-14,132,1921,Emoney
2965,2008-04-24,112,338,Credit
2966,2004-12-17,15,1572,Cash
2967,1995-04-16,6,461,Debit
2968,2003-07-02,138,1008,Debit
2969,2012-04-28,85,1863,Cash
2970,2011-09-20,79,1100,Credit
2971,1998-10-28,145,309,Emoney
2972,2012-01-29,44,446,Cash
2973,2020-04-03,127,1406,Debit
2974,2004-02-01,98,1848,Credit
2975,1998-09-28,76,655,Emoney
2976,2001-06-07,135,1495,Debit
2977,1999-04-15,39,1261,Cash
2978,2001-02-03,111,1391,Cash
2979,2020-01-01,134,111,Credit
2980,2011-06-14,42,1572,Credit
2981,1999-01-08,157,441,Cash
2982,1995-07-25,111,2,Credit
2983,2014-06-01,135,739,Cash
2984,2004-05-24,69,1470,Credit
2985,2009-06-08,110,1715,Debit
2986,2012-12-01,153,546,Cash
2987,1999-03-15,117,1548,Emoney
2988,2009-02-04,44,1303,Credit
2989,1996-03-13,122,1226,Debit
2990,2001-04-12,20,109,Emoney
2991,2001-03-30,29,1496,Emoney
2992,2001-03-25,51,576,Debit
2993,2009-06-12,108,1510,Credit
2994,1997-05-05,61,480,Cash
2995,2005-05-19,111,812,Credit
2996,2006-01-19,151,1827,Debit
2997,1996-03-19,165,131,Cash
2998,2012-05-30,133,1455,Credit
2999,2016-01-23,93,514,Debit
3000,2004-06-22,104,1603,Cash
3001,2010-01-18,177,289,Cash
3002,2020-10-08,5,822,Credit
3003,2020-12-16,45,1117,Debit
3004,2010-05-07,54,1952,Credit
3005,2006-03-02,198,518,Emoney
3006,2019-12-29,154,1747,Credit
3007,2010-09-13,172,279,Debit
3008,2014-01-10,163,1344,Emoney
3009,2000-04-27,32,125,Debit
3010,2008-07-23,147,1573,Debit
3011,2007-11-06,6,578,Debit
3012,2018-10-09,174,1563,Cash
3013,2014-01-11,13,256,Debit
3014,2020-06-13,77,104,Cash
3015,2020-11-22,178,1914,Credit
3016,2020-10-08,179,1388,Debit
3017,2008-11-05,31,1345,Debit
3018,2000-10-28,113,1928,Credit
3019,2013-06-06,111,1325,Debit
3020,1996-09-19,15,519,Cash
3021,2010-06-14,178,1310,Debit
3022,1995-03-22,121,1364,Emoney
3023,2004-07-11,117,890,Credit
3024,2018-05-10,62,1647,Debit
3025,2012-03-19,198,1205,Debit
3026,1996-08-09,54,936,Cash
3027,2016-03-24,3,1306,Emoney
3028,1995-07-18,179,49,Cash
3029,1999-10-12,97,1795,Emoney
3030,2011-08-16,193,576,Debit
3031,2003-07-06,198,1326,Emoney
